instrument_name,instrument_key,resampled_price_type,datetime,open,high,low,close,volume,open_interest,RSI
NETWORK18 MEDIA & INV LTD,NSE_EQ|INE870H01013,Monthly,2025-09-01,52.9,58.1,52.89,55.05,67198100.0,0.0,26.438789996723827
THE GE SHPG.LTD,NSE_EQ|INE017A01032,Monthly,2025-09-01,924.9,1087.5,922.5,1047.85,7429059.0,0.0,36.538309167260905
GULSHAN POLYOLS LIMITED,NSE_EQ|INE255D01024,Monthly,2025-09-01,162.3,167.74,155.8,156.77,1068887.0,0.0,39.56310679611651
DELTA CORP LIMITED,NSE_EQ|INE124G01033,Monthly,2025-09-01,84.0,97.18,81.7,83.92,62006476.0,0.0,14.74228206174351
ARISINFRA SOLUTIONS LTD,NSE_EQ|INE0H9P01028,Monthly,2025-09-01,146.8,174.0,141.0,170.48,19261877.0,0.0,
NAHAR SPINNING MILLS LTD.,NSE_EQ|INE290A01027,Monthly,2025-09-01,215.9,227.01,210.84,218.16,276424.0,0.0,29.412706887346502
NIP IND ETF ETF NV20,NSE_EQ|INF204KB18I3,Monthly,2025-09-01,144.97,151.79,122.02,149.17,291092.0,0.0,37.09582598471484
SALASAR TECHNO ENGG. LTD.,NSE_EQ|INE170V01027,Monthly,2025-09-01,7.45,10.98,7.36,9.7,453022365.0,0.0,25.44412607449857
CONFIDENCE PETRO IND LTD.,NSE_EQ|INE552D01024,Monthly,2025-09-01,47.5,50.73,46.6,46.95,8578929.0,0.0,20.13548573075815
BIRLASLAMC - ABSLBANETF,NSE_EQ|INF209KB17D5,Monthly,2025-09-01,56.42,58.49,53.92,56.29,8756726.0,0.0,59.56662056247118
BIOFIL CHEM & PHARMA LTD,NSE_EQ|INE829A01014,Monthly,2025-09-01,43.99,45.0,42.3,42.87,123041.0,0.0,33.827933569289414
MARUTI SUZUKI INDIA LTD.,NSE_EQ|INE585B01010,Monthly,2025-09-01,14790.0,16060.0,14630.0,15816.0,8409555.0,0.0,62.90479831772128
SILVER TOUCH TECHNO LTD,NSE_EQ|INE625X01018,Monthly,2025-09-01,709.85,762.0,661.85,731.55,419322.0,0.0,45.05691399662731
SHAH ALLOYS LIMITED,NSE_EQ|INE640C01011,Monthly,2025-09-01,55.51,79.47,55.51,70.05,2461347.0,0.0,54.55938697318008
ALPHAGEO (INDIA) LIMITED,NSE_EQ|INE137C01018,Monthly,2025-09-01,246.9,286.5,242.42,256.47,312905.0,0.0,28.24994852789787
PARADEEP PHOSPHATES LTD,NSE_EQ|INE088F01024,Monthly,2025-09-01,218.01,231.0,165.6,178.31,147536078.0,0.0,66.57720179440972
DUCON INFRATECHNOLOGIES L,NSE_EQ|INE741L01018,Monthly,2025-09-01,5.45,6.45,5.01,5.69,9992514.0,0.0,39.3687707641196
RPG LIFE SCIENCES LTD,NSE_EQ|INE105J01010,Monthly,2025-09-01,2302.1,2463.2,2300.0,2404.0,131755.0,0.0,58.89737881796121
CAREER POINT EDUTECH LTD,NSE_EQ|INE0P6P01016,Monthly,2025-09-05,229.07,320.11,217.61,264.63,1027598.0,0.0,
CELLO WORLD LIMITED,NSE_EQ|INE0LMW01024,Monthly,2025-09-01,540.6,642.0,531.5,618.05,4635681.0,0.0,24.33323114653585
SENORES PHARMACEUTICALS L,NSE_EQ|INE0RB801010,Monthly,2025-09-01,690.15,751.2,681.0,706.4,3441978.0,0.0,
KOPRAN LTD,NSE_EQ|INE082A01010,Monthly,2025-09-01,154.83,186.9,154.2,173.04,5762086.0,0.0,35.685138460580006
ECOS (INDIA) MOB & HOSP L,NSE_EQ|INE06HJ01020,Monthly,2025-09-01,272.0,294.6,264.6,285.65,1258886.0,0.0,
SPML INFRA LIMITED,NSE_EQ|INE937A01023,Monthly,2025-09-01,261.95,302.0,261.95,272.55,7870871.0,0.0,58.07582638082163
GENUS P&B LIMITED,NSE_EQ|INE949P01018,Monthly,2025-09-01,18.18,19.07,17.78,17.81,1708523.0,0.0,35.426008968609864
APEX FROZEN FOODS LIMITED,NSE_EQ|INE346W01013,Monthly,2025-09-01,211.46,263.36,208.74,240.46,10782703.0,0.0,43.50970546353893
ICICIPRAMC - ICICICOMMO,NSE_EQ|INF109KC19O8,Monthly,2025-09-01,88.8,92.86,87.12,92.34,3511624.0,0.0,45.156385751520425
ENDURANCE TECHNO. LTD.,NSE_EQ|INE913H01037,Monthly,2025-09-01,2886.3,3079.9,2815.0,2855.8,2807924.0,0.0,54.95028353919055
JK PAPER LIMITED,NSE_EQ|INE789E01012,Monthly,2025-09-01,374.95,413.75,371.0,388.65,7024937.0,0.0,34.06712868596277
SIGNATUREGLOBAL INDIA LTD,NSE_EQ|INE903U01023,Monthly,2025-09-01,1094.5,1158.0,1066.0,1112.6,4866091.0,0.0,32.30276180601376
PLATINUM INDUSTRIES LTD,NSE_EQ|INE0PT501018,Monthly,2025-09-01,265.9,342.4,261.0,313.25,14376193.0,0.0,53.43731505698631
SOLAR INDUSTRIES (I) LTD,NSE_EQ|INE343H01029,Monthly,2025-09-01,13880.0,14909.0,13810.0,14464.0,1398213.0,0.0,59.81022442560905
BHARAT SEATS LIMITED,NSE_EQ|INE415D01024,Monthly,2025-09-01,149.2,178.59,145.0,160.82,5412854.0,0.0,
MAHA RASHTRA APEX COPR. L,NSE_EQ|INE843B01013,Monthly,2025-09-01,101.5,109.0,98.0,104.6,124196.0,0.0,31.84393100375533
BALAJI TELEFILMS LIMITED.,NSE_EQ|INE794B01026,Monthly,2025-09-01,96.9,135.0,93.25,131.38,3751588.0,0.0,73.4348424718555
SANGHVI MOVERS LTD,NSE_EQ|INE989A01032,Monthly,2025-09-01,326.4,401.0,323.0,381.5,18431827.0,0.0,32.51231527093596
KREBS BIOCHEMICALS & IND,NSE_EQ|INE268B01013,Monthly,2025-09-01,73.89,82.49,70.0,79.96,240960.0,0.0,44.960489041300136
SPORTKING INDIA LIMITED,NSE_EQ|INE885H01029,Monthly,2025-09-01,108.4,115.37,106.8,109.28,1750737.0,0.0,41.16057555900831
SETCO AUTOMOTIVE LTD,NSE_EQ|INE878E01021,Monthly,2025-09-01,16.31,18.31,14.08,17.41,2017744.0,0.0,58.11281337047354
ROLLATAINERS LIMITED,NSE_EQ|INE927A01040,Monthly,2025-09-01,1.29,1.4,1.02,1.27,6915560.0,0.0,28.18791946308724
TIME TECHNOPLAST LTD.,NSE_EQ|INE508G01029,Monthly,2025-09-01,230.0,249.0,229.5,238.9,38957188.0,0.0,61.465643871388934
MIRAEAMC - EQUAL200,NSE_EQ|INF769K01OA1,Monthly,2025-09-01,12.68,13.59,12.68,13.28,584005.0,0.0,
TRIGYN TECHNOLOGIES LTD,NSE_EQ|INE948A01012,Monthly,2025-09-01,73.85,102.4,72.2,94.27,2419283.0,0.0,36.38981915606161
ASIAN ENERGY SERVICES LTD,NSE_EQ|INE276G01015,Monthly,2025-09-01,374.9,391.65,334.1,354.1,7885116.0,0.0,52.50492233646905
DIVI S LABORATORIES LTD,NSE_EQ|INE361B01024,Monthly,2025-09-01,6131.5,6280.0,5896.5,6092.5,5977057.0,0.0,64.6594955117597
EXICOM TELE SYSTEMS LTD,NSE_EQ|INE777F01014,Monthly,2025-09-01,142.0,168.3,139.55,155.91,18239206.0,0.0,15.209170974535695
BIRLA CABLE LIMITED,NSE_EQ|INE800A01015,Monthly,2025-09-01,158.03,178.7,155.16,171.74,245035.0,0.0,24.84121943474119
MIRZA INTERNATIONAL LIMIT,NSE_EQ|INE771A01026,Monthly,2025-09-01,32.1,44.0,32.1,41.24,11371242.0,0.0,42.391013640010705
STYRENIX PERFORMANCE LTD,NSE_EQ|INE189B01011,Monthly,2025-09-01,2674.2,2724.9,2510.0,2519.1,409823.0,0.0,48.23867217592268
ZAGGLE PREPA OCEAN SER L,NSE_EQ|INE07K301024,Monthly,2025-09-01,392.45,409.2,348.8,355.35,14476493.0,0.0,51.509463475676526
MAMATA MACHINERY LIMITED,NSE_EQ|INE0TO701015,Monthly,2025-09-01,415.5,515.0,400.0,480.0,31966219.0,0.0,
AUTOLINE INDUSTRIES LTD,NSE_EQ|INE718H01014,Monthly,2025-09-01,70.8,82.0,70.6,75.29,1534775.0,0.0,22.85938112025069
TEXMACO RAIL & ENG. LTD.,NSE_EQ|INE621L01012,Monthly,2025-09-01,138.0,153.0,136.1,146.85,29899923.0,0.0,26.974405504517776
BANNARI AM SPIN MILL LTD.,NSE_EQ|INE186H01022,Monthly,2025-09-01,29.05,30.12,27.03,27.16,2688719.0,0.0,16.4784187172247
GRANULES INDIA LIMITED,NSE_EQ|INE101D01020,Monthly,2025-09-01,494.0,553.0,492.45,526.3,23721759.0,0.0,41.99814986123958
HEUBACH COLORANTS IND LTD,NSE_EQ|INE492A01029,Monthly,2025-09-01,594.4,603.0,591.1,597.1,470589.0,0.0,76.51325662831411
SARASWATI SAREE DEPOT LTD,NSE_EQ|INE0PQ101010,Monthly,2025-09-01,89.45,91.9,88.21,90.25,650014.0,0.0,23.209214263174502
KHAITAN CHEM & FERT LTD,NSE_EQ|INE745B01028,Monthly,2025-09-01,110.62,135.8,110.5,130.58,9850832.0,0.0,67.33055426895169
H.G.INFRA ENGINEERING LTD,NSE_EQ|INE926X01010,Monthly,2025-09-01,971.3,1049.95,964.5,998.2,1789058.0,0.0,27.132125497127703
MUKKA PROTEINS LIMITED,NSE_EQ|INE0CG401037,Monthly,2025-09-01,26.72,31.23,26.55,27.55,7499058.0,0.0,12.165143397415704
JHS SVEND. LAB. LTD,NSE_EQ|INE544H01014,Monthly,2025-09-01,11.08,12.73,10.5,11.22,3234509.0,0.0,30.070874114073575
PRIME SECURITIES LIMITED,NSE_EQ|INE032B01021,Monthly,2025-09-01,263.2,275.0,249.0,254.95,896307.0,0.0,49.04180064308682
CARRARO INDIA LIMITED,NSE_EQ|INE0V7W01012,Monthly,2025-09-01,412.0,473.85,411.0,468.3,3175671.0,0.0,
GULF OIL LUB. IND. LTD.,NSE_EQ|INE635Q01029,Monthly,2025-09-01,1255.0,1329.0,1246.8,1254.4,1580675.0,0.0,52.01977160388615
QUESS CORP LIMITED,NSE_EQ|INE615P01015,Monthly,2025-09-01,267.5,277.55,260.4,263.05,5954917.0,0.0,17.564369217528537
COCHIN SHIPYARD LIMITED,NSE_EQ|INE704P01025,Monthly,2025-09-01,1609.1,1979.9,1609.1,1922.9,32340665.0,0.0,38.68596556704042
CARYSIL LIMITED,NSE_EQ|INE482D01024,Monthly,2025-09-01,859.75,989.95,854.85,896.7,3096839.0,0.0,55.99999999999999
PROTEAN EGOV TECHNO LTD,NSE_EQ|INE004A01022,Monthly,2025-09-01,871.0,945.5,862.65,883.95,9730936.0,0.0,
BAJAJ AUTO LIMITED,NSE_EQ|INE917I01010,Monthly,2025-09-01,8665.0,9490.0,8665.0,9054.5,6934561.0,0.0,46.83137752185346
HEIDELBERGCEMENT (I) LTD,NSE_EQ|INE578A01017,Monthly,2025-09-01,205.64,220.9,205.64,215.31,3006943.0,0.0,42.90519877675842
POWER FIN CORP LTD.,NSE_EQ|INE134E01011,Monthly,2025-09-01,380.0,411.7,379.75,408.85,56433852.0,0.0,32.78650378126818
HERITAGE FOODS LTD,NSE_EQ|INE978A01027,Monthly,2025-09-01,461.05,540.0,456.3,531.75,16398905.0,0.0,46.101980615254945
SASKEN TECHNOLOGIES LTD,NSE_EQ|INE231F01020,Monthly,2025-09-01,1450.0,1569.0,1405.9,1500.9,225995.0,0.0,44.96070867266752
LINCOLN PHARMA LTD,NSE_EQ|INE405C01035,Monthly,2025-09-01,537.15,565.75,537.15,550.45,408109.0,0.0,42.56955123724312
JUBILANT PHARMOVA LTD,NSE_EQ|INE700A01033,Monthly,2025-09-01,1023.1,1148.9,1016.7,1091.1,2785023.0,0.0,61.604176554342665
THE BYKE HOSPITALITY LTD,NSE_EQ|INE319B01014,Monthly,2025-09-01,71.94,76.73,66.11,68.52,1358868.0,0.0,43.220779220779214
INTEGRA ESSENTIA LIMITED,NSE_EQ|INE418N01035,Monthly,2025-09-01,1.88,1.96,1.86,1.9,30277027.0,0.0,22.03389830508476
AXISAMC - AXISCETF,NSE_EQ|INF846K016C7,Monthly,2025-09-01,124.48,130.0,124.12,128.02,53278.0,0.0,55.86293618359007
RAM RATNA WIRES LIMITED,NSE_EQ|INE207E01023,Monthly,2025-09-01,711.75,769.0,652.45,654.8,534916.0,0.0,63.35952848722986
ICICIPRAMC - ICICILIQ,NSE_EQ|INF109KC1KT9,Monthly,2025-09-01,1000.0,1000.01,969.99,999.99,6264819.0,0.0,
JINDAL DRILLING IND. LTD,NSE_EQ|INE742C01031,Monthly,2025-09-01,609.4,645.0,595.0,605.5,1083063.0,0.0,45.70095417846284
CAPITAL INDIA FINANCE LTD,NSE_EQ|INE345H01024,Monthly,2025-09-01,33.9,39.0,31.55,37.34,5404297.0,0.0,
ATHER ENERGY LIMITED,NSE_EQ|INE0LEZ01016,Monthly,2025-09-01,465.05,614.4,445.3,591.55,84208626.0,0.0,
MANORAMA INDUSTRIES LTD,NSE_EQ|INE00VM01036,Monthly,2025-09-01,1351.1,1463.8,1302.9,1425.2,1618735.0,0.0,73.99574354881617
BASF INDIA LTD,NSE_EQ|INE373A01013,Monthly,2025-09-01,4645.5,4718.1,4548.3,4631.8,155538.0,0.0,37.46459752358216
ALL TIME PLASTICS LIMITED,NSE_EQ|INE0GV601021,Monthly,2025-09-01,297.0,317.4,271.05,282.65,9835403.0,0.0,
MAX FINANCIAL SERV LTD,NSE_EQ|INE180A01020,Monthly,2025-09-01,1618.2,1662.9,1534.9,1556.7,9016250.0,0.0,65.07559834565056
MOTISONS JEWELLERS LTD,NSE_EQ|INE0FRK01020,Monthly,2025-09-01,19.19,20.45,18.23,19.12,37980419.0,0.0,55.323246217331494
ADITYA BIRLA MONEY LTD,NSE_EQ|INE865C01022,Monthly,2025-09-01,181.23,197.39,175.98,180.66,2786279.0,0.0,51.71677173969676
CHEMFAB ALKALIS LIMITED,NSE_EQ|INE783X01023,Monthly,2025-09-01,652.0,690.0,626.7,647.8,77755.0,0.0,37.812605814347215
PALASH SECURITIES LTD,NSE_EQ|INE471W01019,Monthly,2025-09-01,116.55,134.8,116.0,119.47,131624.0,0.0,42.75044275044275
ANDHRA PAPER LIMITED,NSE_EQ|INE435A01051,Monthly,2025-09-01,79.0,82.8,77.46,80.19,2490392.0,0.0,23.355212944588615
ZYDUS LIFESCIENCES LTD,NSE_EQ|INE010B01027,Monthly,2025-09-01,988.0,1059.05,987.0,1035.7,15628957.0,0.0,31.814273430782478
KSB LIMITED,NSE_EQ|INE999A01023,Monthly,2025-09-01,825.9,875.0,804.05,852.45,1420838.0,0.0,42.464808170024845
HYUNDAI MOTOR INDIA LTD,NSE_EQ|INE0V6F01027,Monthly,2025-09-01,2472.0,2890.0,2430.0,2721.7,12743944.0,0.0,
RAJSHREE SUGAR & CHEMICAL,NSE_EQ|INE562B01019,Monthly,2025-09-01,37.5,49.7,37.11,41.4,3352587.0,0.0,21.347180152891966
ALPA LABORATORIES LTD,NSE_EQ|INE385I01010,Monthly,2025-09-01,95.93,99.0,93.05,94.17,206962.0,0.0,50.14552033351688
LLOYDS ENTERPRISES LTD,NSE_EQ|INE080I01025,Monthly,2025-09-01,71.3,74.85,66.5,67.34,39481186.0,0.0,
AGI GREENPAC LIMITED,NSE_EQ|INE415A01038,Monthly,2025-09-01,890.0,906.85,824.3,827.65,1408219.0,0.0,51.04700378703497
CIE AUTOMOTIVE INDIA LTD,NSE_EQ|INE536H01010,Monthly,2025-09-01,384.0,448.5,384.0,443.35,3695694.0,0.0,32.304501646944004
JAI CORP LIMITED,NSE_EQ|INE070D01027,Monthly,2025-09-01,120.7,178.24,120.45,156.25,137896719.0,0.0,24.032798244600997
SIS LIMITED,NSE_EQ|INE285J01028,Monthly,2025-09-01,360.0,377.9,339.0,340.8,1076312.0,0.0,34.33053630062021
MULTI COMMODITY EXCHANGE,NSE_EQ|INE745G01035,Monthly,2025-09-01,7444.0,8125.5,7438.0,7989.5,8106159.0,0.0,68.58486206272981
KRISHANA PHOSCHEM LIMITED,NSE_EQ|INE506W01012,Monthly,2025-09-01,581.95,599.9,537.0,539.5,2220167.0,0.0,75.37903432503302
MIRAEAMC - METAL,NSE_EQ|INF769K01LY7,Monthly,2025-09-01,9.21,10.28,9.21,10.08,22096698.0,0.0,
MANKIND PHARMA LIMITED,NSE_EQ|INE634S01028,Monthly,2025-09-01,2473.5,2674.0,2472.0,2594.9,5757834.0,0.0,61.58578962429991
SURYALAKSHMI COT MIL LTD,NSE_EQ|INE713B01026,Monthly,2025-09-01,65.15,69.8,63.51,64.71,169670.0,0.0,32.63551401869158
GRASIM INDUSTRIES LTD,NSE_EQ|INE047A01021,Monthly,2025-09-01,2778.0,2911.0,2770.5,2854.1,8245334.0,0.0,52.01133733780585
NESCO LTD.,NSE_EQ|INE317F01035,Monthly,2025-09-01,1422.0,1638.9,1399.6,1500.2,2144477.0,0.0,78.88462315619316
JSW STEEL LIMITED,NSE_EQ|INE019A01038,Monthly,2025-09-01,1026.6,1126.8,1026.1,1117.0,20340821.0,0.0,64.90092365990368
RITCO LOGISTICS LIMITED,NSE_EQ|INE01EG01016,Monthly,2025-09-01,281.05,286.3,266.35,271.95,599829.0,0.0,35.457570715474205
SYNCOM FORMU (I) LTD,NSE_EQ|INE312C01025,Monthly,2025-09-01,16.97,18.7,16.62,17.54,13895999.0,0.0,53.55339805825243
ONMOBILE GLOBAL LTD.,NSE_EQ|INE809I01019,Monthly,2025-09-01,50.84,67.88,50.34,65.13,26221114.0,0.0,35.268925557374985
FLEXITUFF VENTURES INT L,NSE_EQ|INE060J01017,Monthly,2025-09-01,26.93,29.49,24.66,25.92,508919.0,0.0,27.582324795947088
KILITCH DRUGS INDIA LTD,NSE_EQ|INE729D01010,Monthly,2025-09-01,339.0,383.4,338.9,352.45,230598.0,0.0,46.95566778900112
RUSHIL DECOR LIMITED,NSE_EQ|INE573K01025,Monthly,2025-09-01,27.1,33.99,25.55,32.18,54872432.0,0.0,45.89697126585555
PUNJAB CHEM & CROP PROT L,NSE_EQ|INE277B01014,Monthly,2025-09-01,1170.1,1344.9,1070.9,1287.3,1540214.0,0.0,48.27376293590747
BAJAJ ELECT.LTD,NSE_EQ|INE193E01025,Monthly,2025-09-01,567.05,620.0,561.35,583.55,2110174.0,0.0,22.65691892247908
ICICIPRAMC - IPRU5008,NSE_EQ|INF109KC15I8,Monthly,2025-09-01,56.68,58.2,54.81,56.69,7163800.0,0.0,59.8368087035358
DIGIDRIVE DISTRIBUTORS L,NSE_EQ|INE0PSC01024,Monthly,2025-09-01,32.7,34.37,31.01,32.82,1836628.0,0.0,46.401942084272584
USHA MARTIN EDU & SOL LTD,NSE_EQ|INE240C01028,Monthly,2025-09-01,5.98,5.98,5.18,5.62,433514.0,0.0,33.160621761658035
KARMA ENERGY LIMITED,NSE_EQ|INE725L01011,Monthly,2025-09-01,50.98,58.52,49.0,58.52,72836.0,0.0,33.323152107513735
TRIVENI ENGG. & INDS. LTD,NSE_EQ|INE256C01024,Monthly,2025-09-01,351.8,368.45,344.2,347.4,6485669.0,0.0,42.24598930481283
INVENTURUS KNOWLEDGE SO L,NSE_EQ|INE115Q01022,Monthly,2025-09-01,1518.1,1609.8,1491.5,1498.4,4149367.0,0.0,
BLUE DART EXPRESS LTD,NSE_EQ|INE233B01017,Monthly,2025-09-01,5659.0,5917.5,5621.0,5783.0,151783.0,0.0,22.30428189426651
POPULAR VEHICLES N SER L,NSE_EQ|INE772T01024,Monthly,2025-09-01,114.98,144.2,110.1,138.68,2349454.0,0.0,27.561466445008307
GHCL LIMITED,NSE_EQ|INE539A01019,Monthly,2025-09-01,550.05,603.95,540.0,592.85,1422463.0,0.0,52.252005210118604
NIP IND ETF GOLD BEES,NSE_EQ|INF204KB17I5,Monthly,2025-09-01,86.76,93.21,84.44,93.14,387820595.0,0.0,92.94616151545364
GLAXOSMITHKLINE PHARMA LT,NSE_EQ|INE159A01016,Monthly,2025-09-01,2786.0,2883.4,2700.0,2762.3,1408672.0,0.0,50.5600508815943
HEXAWARE TECHNOLOGIES LTD,NSE_EQ|INE093A01041,Monthly,2025-09-01,753.75,803.0,710.15,726.85,20973983.0,0.0,
ADITYBIRLA SL GOLD ETF-GR,NSE_EQ|INF209KB18D3,Monthly,2025-09-01,88.36,99.69,88.36,99.12,8834890.0,0.0,93.46650998824911
ICICI PR NIF LW VL 30 ETF,NSE_EQ|INF109KC19U5,Monthly,2025-09-01,22.95,23.48,21.77,22.59,24340660.0,0.0,53.41176470588235
SONAM LIMITED,NSE_EQ|INE00LM01029,Monthly,2025-09-01,48.1,50.93,45.11,45.65,1231912.0,0.0,44.8654037886341
MIRAEAMC - MAN50ETF,NSE_EQ|INF769K01EG9,Monthly,2025-09-01,263.76,277.66,258.16,271.71,4156906.0,0.0,53.05472444744716
PATEL INT. LOG. LTD,NSE_EQ|INE529D01014,Monthly,2025-09-01,15.2,15.4,14.02,14.87,1789721.0,0.0,27.235606369946908
TEAMO PRODUCTIONS HQ LTD,NSE_EQ|INE065J01024,Monthly,2019-12-02,0.35,0.35,0.3,0.3,60030.0,0.0,0.0
GUJARAT AMBUJA EXPORTS LT,NSE_EQ|INE036B01030,Monthly,2025-09-01,103.79,115.0,102.2,109.98,7058071.0,0.0,34.21835174171625
NCL INDUSTRIES LIMITED,NSE_EQ|INE732C01016,Monthly,2025-09-01,213.18,220.39,209.4,210.65,754552.0,0.0,41.91716127385284
EMUDHRA LIMITED,NSE_EQ|INE01QM01018,Monthly,2025-09-01,717.05,735.0,669.7,680.65,1810710.0,0.0,38.02429940777825
SPACENET ENTERS IND LTD,NSE_EQ|INE970N01027,Monthly,2025-09-01,5.24,7.84,5.21,7.17,31023931.0,0.0,15.994194484760513
PATEL ENGINEERING LTD.,NSE_EQ|INE244B01030,Monthly,2025-09-01,37.15,42.77,37.0,40.37,42931585.0,0.0,24.624703713457976
ADVANI HOT.& RES.(I) LTD,NSE_EQ|INE199C01026,Monthly,2025-09-01,60.42,63.15,59.3,59.83,718694.0,0.0,23.01730818909843
NIIT LEARNING SYSTEMS LTD,NSE_EQ|INE342G01023,Monthly,2025-09-01,328.35,340.6,316.95,320.95,2487867.0,0.0,29.775895053293254
YUKEN INDIA LIMITED,NSE_EQ|INE384C01016,Monthly,2025-09-01,1029.5,1030.9,960.0,999.2,89312.0,0.0,35.964537998388096
NIBE LIMITED,NSE_EQ|INE149O01018,Monthly,2025-09-01,1190.0,1379.8,1119.9,1357.0,1012472.0,0.0,
MIRAEAMC - MAGOLDETF,NSE_EQ|INF769K01JP9,Monthly,2025-09-01,102.53,109.25,101.51,109.19,17619198.0,0.0,93.47545219638243
PODDAR PIGMENTS LIMITED,NSE_EQ|INE371C01013,Monthly,2025-09-01,266.0,297.95,259.85,284.05,91007.0,0.0,20.130641330166284
SBC EXPORTS LIMITED,NSE_EQ|INE04AK01028,Monthly,2025-09-01,19.38,22.39,19.09,21.41,131364906.0,0.0,54.6229802513465
ASAHI SONGWON COLOR LTD,NSE_EQ|INE228I01012,Monthly,2025-09-01,301.2,313.5,273.95,284.1,228011.0,0.0,27.079419299743805
BRIGHTCOM GROUP LIMITED,NSE_EQ|INE425B01027,Monthly,2025-09-01,16.39,16.72,14.51,14.74,136423377.0,0.0,69.24493554327809
TAINWALA CHEMICAL AND PLA,NSE_EQ|INE123C01018,Monthly,2025-09-01,215.99,219.99,206.45,217.1,110642.0,0.0,46.806583119432275
BHANDARI HOSIERY EXP LTD,NSE_EQ|INE474E01029,Monthly,2025-09-01,4.95,5.25,4.8,4.91,3849302.0,0.0,27.72808586762075
MIRAEAMC - SELECTIPO,NSE_EQ|INF769K01ON4,Monthly,2025-09-01,48.52,51.88,48.21,50.16,246567.0,0.0,
GARUDA CONSTRUCT N ENG L,NSE_EQ|INE0JVO01026,Monthly,2025-09-01,218.0,229.99,196.0,196.72,25859196.0,0.0,
KAKATIYA CEM SUGAR &IND L,NSE_EQ|INE437B01014,Monthly,2025-09-01,148.96,163.0,148.22,152.85,96210.0,0.0,20.26374821562095
SHIVAM AUTO.LTD,NSE_EQ|INE637H01024,Monthly,2025-09-01,27.5,35.79,27.5,32.69,4503615.0,0.0,34.42394709363036
MOTILAL OS MIDCAP100 ETF,NSE_EQ|INF247L01023,Monthly,2025-09-01,61.51,64.54,59.84,63.2,5647936.0,0.0,50.109529025191684
SRI LOTUS DEVLPRS N RTY L,NSE_EQ|INE0V9Q01010,Monthly,2025-09-01,183.2,193.9,173.5,188.3,30078908.0,0.0,
BEARDSELL LIMITED,NSE_EQ|INE520H01022,Monthly,2025-09-01,28.9,33.1,27.9,31.84,810874.0,0.0,44.74771054049206
GLAND PHARMA LIMITED,NSE_EQ|INE068V01023,Monthly,2025-09-01,1880.0,2049.8,1848.1,2014.8,2878215.0,0.0,47.03016676035226
AAVAS FINANCIERS LIMITED,NSE_EQ|INE216P01012,Monthly,2025-09-01,1527.9,1704.0,1519.1,1679.3,3745313.0,0.0,50.09256206730403
LIKHITHA INFRASTRUC LTD,NSE_EQ|INE060901027,Monthly,2025-09-01,247.0,255.65,236.6,238.69,1168713.0,0.0,16.1711432394504
SAMPANN UTPADAN INDIA LTD,NSE_EQ|INE735M01018,Monthly,2025-09-01,29.94,30.4,26.11,28.06,732616.0,0.0,43.019029292281374
MARATHON NXTGEN REALT LTD,NSE_EQ|INE182D01020,Monthly,2025-09-01,636.5,685.4,596.55,670.85,1838915.0,0.0,53.3474801061008
HCL INFOSYSTEMS LTD,NSE_EQ|INE236A01020,Monthly,2025-09-01,15.29,16.4,14.97,15.75,3493421.0,0.0,47.2127417519909
SKF INDIA LTD,NSE_EQ|INE640A01023,Monthly,2025-09-01,4499.2,5012.0,4440.2,4735.3,754760.0,0.0,39.64896382324184
RALLIS INDIA LTD,NSE_EQ|INE613A01020,Monthly,2025-09-01,347.9,371.9,323.85,327.35,6842370.0,0.0,49.58480120785104
BOROSIL SCIENTIFIC LTD,NSE_EQ|INE02L001032,Monthly,2025-09-01,138.85,151.29,135.3,138.16,956369.0,0.0,32.597754548974066
EDELAMC - EBBETF0430,NSE_EQ|INF754K01KO2,Monthly,2025-09-01,1524.0,1579.38,1501.89,1534.58,269475.0,0.0,96.54580414778191
PB FINTECH LIMITED,NSE_EQ|INE417T01026,Monthly,2025-09-01,1767.0,1974.0,1765.9,1796.6,16925625.0,0.0,58.40138882096924
ESTER INDUSTRIES LTD,NSE_EQ|INE778B01029,Monthly,2025-09-01,108.1,122.4,108.04,115.58,2563975.0,0.0,39.36596807142317
ADIT BIRL SUN LIF AMC LTD,NSE_EQ|INE404A01024,Monthly,2025-09-01,830.0,881.6,810.05,812.1,3973216.0,0.0,56.9868272986033
JAI BALAJI INDUSTRIES LTD,NSE_EQ|INE091G01026,Monthly,2025-09-01,103.2,108.0,99.66,99.92,30322367.0,0.0,30.37779491133385
SUNFLAG IRON AND STEEL CO,NSE_EQ|INE947A01014,Monthly,2025-09-01,265.6,280.6,261.75,267.2,3405451.0,0.0,52.05774129634871
UTIAMC - UTINEXT50,NSE_EQ|INF789F1AUW9,Monthly,2025-09-01,70.97,75.59,70.27,74.86,1408171.0,0.0,45.19463382449967
ZEE ENTERTAINMENT ENT LTD,NSE_EQ|INE256A01028,Monthly,2025-09-01,116.62,121.8,113.1,119.91,118240030.0,0.0,40.83142055598062
HUHTAMAKI INDIA LIMITED,NSE_EQ|INE275B01026,Monthly,2025-09-01,217.0,253.7,216.99,240.31,6175795.0,0.0,28.125760896031153
AXISCADES TECH LTD,NSE_EQ|INE555B01013,Monthly,2025-09-01,1245.8,1767.9,1235.0,1764.4,2537118.0,0.0,76.79539522120339
